age,income,past_spend,days_since_active,device_mobile,promo_email,outcome_ltv
18.0,59663.78,410.71,13,1,0,241.99
18.0,77159.67,146.49,16,1,0,260.98
45.0,65285.13,130.74,17,1,0,90.9
35.0,93473.93,472.54,13,0,1,391.95
49.0,31755.65,369.94,12,0,0,148.47
19.0,32643.41,3.86,20,0,0,71.98
41.0,74521.78,886.17,9,1,0,228.24
57.0,57711.39,608.9,10,0,0,278.54
40.0,54323.78,542.1,14,0,0,155.43
38.0,25798.58,35.63,12,1,0,-28.47
35.0,70488.65,224.75,14,1,1,276.89
18.0,68681.12,1369.63,21,1,0,270.43
51.0,86336.97,992.39,12,1,0,390.8
28.0,71722.65,168.12,19,0,0,196.74
41.0,66684.9,85.43,12,1,0,152.65
18.0,99425.02,298.09,12,0,0,244.82
21.0,37188.32,219.9,12,1,0,111.95
52.0,83409.73,573.21,19,0,1,441.8
31.0,28221.32,1697.13,13,0,1,334.24
52.0,49040.95,225.49,17,1,0,66.27
34.0,39683.57,32.12,13,0,0,94.36
18.0,89548.56,1139.5,14,1,0,313.87
46.0,68364.74,19.34,10,1,1,196.3
28.0,69662.42,1526.32,14,1,0,224.81
43.0,42331.68,546.19,9,1,0,201.06
35.0,62507.66,1420.98,14,0,0,248.88
18.0,50913.37,111.36,17,1,0,191.4
37.0,79586.38,20.78,23,1,0,165.66
61.0,45222.72,334.92,15,0,0,120.22
41.0,103244.86,299.49,13,1,1,259.89
34.0,28110.49,201.35,16,1,0,155.47
48.0,49837.0,1580.97,14,1,0,294.45
38.0,111930.01,864.63,8,1,0,321.91
38.0,59121.53,541.74,16,1,0,145.9
22.0,37128.03,88.88,14,1,0,185.1
38.0,75476.79,662.74,9,1,1,290.09
47.0,58115.19,649.16,21,1,0,170.71
25.0,49103.24,276.75,19,1,0,166.37
52.0,42603.23,1293.71,15,0,0,307.12
34.0,139209.34,91.35,17,1,1,452.5
24.0,63711.2,155.54,14,0,0,128.24
47.0,21860.82,32.66,15,0,0,61.65
32.0,107342.74,793.47,16,0,0,357.26
44.0,85276.77,486.11,10,1,0,305.63
31.0,50838.34,189.12,18,0,0,65.83
34.0,46672.02,89.45,11,0,0,136.04
41.0,86836.82,20.49,16,1,0,122.01
38.0,63827.04,91.21,22,1,0,186.99
18.0,21850.55,301.91,17,1,0,111.01
22.0,114681.0,141.96,14,1,0,219.5
46.0,59150.24,149.87,11,1,0,237.99
33.0,107389.29,1042.03,10,1,0,365.73
29.0,101960.87,361.95,15,1,1,396.48
19.0,44974.76,653.28,11,0,1,247.45
22.0,95829.75,18.18,11,1,0,221.08
18.0,53713.94,227.19,9,1,0,143.07
34.0,23332.49,326.17,15,1,0,62.22
28.0,59385.05,103.15,24,1,0,192.54
23.0,79940.94,64.03,11,1,0,169.65
34.0,58431.58,1021.28,12,0,0,218.67
39.0,62323.79,1401.99,12,1,1,364.52
60.0,98589.15,41.04,17,1,0,288.51
18.0,72662.35,214.64,17,1,0,239.35
49.0,48917.54,1588.45,9,0,0,268.94
47.0,87550.76,43.41,11,0,0,268.78
26.0,74941.89,515.91,15,1,0,226.88
37.0,20000.0,1791.74,18,1,0,191.0
30.0,80708.82,1913.47,7,0,0,364.96
37.0,79795.72,318.59,16,0,0,278.11
53.0,70503.03,88.82,15,1,1,355.48
42.0,92292.51,112.88,13,1,0,235.86
41.0,53190.16,1101.83,23,1,1,262.37
30.0,78412.49,1213.41,7,1,0,307.92
18.0,30826.02,468.09,20,1,0,80.34
32.0,80177.26,726.59,18,1,0,216.18
49.0,118826.49,673.4,19,1,0,281.24
18.0,45128.59,542.09,11,1,0,168.5
22.0,51004.95,878.03,16,0,1,291.18
37.0,52249.61,578.24,16,0,0,172.91
23.0,73249.96,381.79,16,1,0,191.61
25.0,43424.09,135.22,11,0,0,166.39
30.0,80531.18,681.07,19,1,0,229.71
19.0,91171.0,320.69,16,1,0,224.16
23.0,83358.68,174.63,14,1,0,197.35
43.0,25789.61,809.61,16,0,0,227.7
19.0,94879.19,596.54,11,0,0,252.85
18.0,93434.19,1385.01,12,0,0,381.18
27.0,90754.03,90.43,16,1,0,171.13
44.0,79321.06,523.75,16,0,0,246.51
33.0,75504.73,140.02,17,0,0,208.32
29.0,95809.73,1169.54,17,1,0,378.79
36.0,118087.84,52.4,19,0,0,234.2
18.0,46173.99,533.79,13,1,0,114.03
41.0,96953.13,782.92,15,0,0,253.0
40.0,67844.57,219.19,17,1,0,221.84
30.0,66758.17,1541.06,9,1,1,512.92
47.0,31586.73,951.0,12,0,1,271.55
21.0,62880.26,174.51,16,1,0,98.1
49.0,45068.38,3.78,15,1,0,150.55
37.0,58403.64,175.96,12,1,0,113.21
31.0,42545.34,165.16,14,0,0,106.15
35.0,58777.29,1103.48,15,1,0,257.26
34.0,59847.24,1707.46,19,0,0,320.21
50.0,72418.87,36.52,19,0,0,163.76
22.0,29631.25,318.66,17,1,0,77.07
26.0,33862.05,397.4,21,1,1,226.9
47.0,79047.86,48.76,16,1,0,154.59
28.0,50064.05,237.0,14,1,0,208.55
46.0,96863.24,190.69,10,1,1,286.29
55.0,75631.74,384.0,18,1,0,214.44
30.0,85169.05,541.16,19,1,1,282.73
43.0,105267.31,607.83,16,1,0,247.61
21.0,62257.23,73.53,19,0,1,207.4
44.0,55637.83,838.18,18,1,1,356.23
37.0,91792.56,567.44,19,0,0,317.73
41.0,82737.84,1099.45,18,1,1,433.03
27.0,65316.74,298.32,16,1,0,180.13
18.0,104786.45,1121.64,16,1,0,349.14
41.0,64693.89,1004.12,10,1,0,323.12
18.0,70819.34,288.49,20,0,0,215.55
31.0,70530.57,239.94,15,1,0,185.96
46.0,46635.15,1350.13,11,1,0,330.62
37.0,71939.63,627.92,8,1,1,372.19
58.0,104919.0,1317.25,18,1,0,367.68
47.0,81124.21,797.21,15,1,1,333.99
27.0,70776.59,469.9,24,1,0,163.08
35.0,65955.82,61.57,15,1,0,141.26
34.0,78271.68,172.29,14,1,0,218.62
18.0,88744.17,1734.35,17,1,1,525.96
24.0,85230.97,192.41,15,0,0,137.49
28.0,61703.38,48.95,14,1,0,52.97
18.0,78119.54,614.74,13,1,0,194.14
36.0,81998.49,662.14,10,1,0,239.83
32.0,44820.13,168.06,15,1,0,186.24
18.0,74205.76,176.68,12,1,0,178.06
40.0,20000.0,316.4,19,1,0,96.38
44.0,82063.34,11.01,11,1,0,214.12
38.0,86508.58,778.71,11,1,0,227.71
31.0,88688.65,190.7,18,0,0,283.44
42.0,60123.83,961.26,19,0,0,195.13
43.0,77726.17,811.34,18,1,0,328.58
39.0,105598.85,541.47,17,1,0,275.04
25.0,105344.24,196.43,6,1,0,251.46
38.0,69270.68,363.16,10,0,0,149.32
49.0,73482.99,294.24,12,0,0,212.25
28.0,97772.78,206.91,15,1,0,348.96
60.0,32479.95,942.39,18,1,0,193.88
29.0,61923.11,330.35,13,0,1,279.48
35.0,103389.26,894.05,18,0,0,276.85
27.0,94380.01,55.59,10,1,0,253.92
38.0,79231.59,76.01,13,1,0,197.94
18.0,32354.19,1893.14,17,1,0,266.88
28.0,68752.24,443.09,11,1,0,234.55
22.0,55252.12,356.44,13,1,0,79.36
37.0,78275.97,370.28,16,1,0,206.55
47.0,49766.33,121.21,11,0,1,143.6
43.0,44356.92,634.17,16,0,0,171.58
18.0,20000.0,44.3,10,0,0,38.22
60.0,100545.12,425.86,16,1,1,337.18
39.0,60005.74,422.88,11,1,0,123.63
26.0,73928.64,1227.8,12,1,0,352.42
37.0,69944.05,373.47,15,1,1,252.35
37.0,43314.15,73.71,19,1,0,74.79
27.0,38523.38,425.2,13,1,0,220.1
37.0,44867.12,47.89,12,1,0,148.92
28.0,51920.79,113.95,16,1,0,31.5
30.0,79165.16,15.8,21,1,0,237.18
27.0,50107.06,360.05,12,1,0,244.61
18.0,113662.27,44.16,12,1,0,335.46
37.0,95678.78,316.87,16,0,0,274.45
42.0,90208.99,1351.12,16,1,1,385.14
41.0,67008.53,636.06,13,1,1,303.08
45.0,107857.02,40.29,13,1,0,171.32
39.0,64549.86,126.94,17,0,0,114.49
29.0,69218.46,559.91,17,1,0,154.88
45.0,74249.36,1125.48,14,0,0,251.7
19.0,87545.58,16.74,18,1,0,198.96
24.0,85922.7,836.86,21,1,1,352.61
23.0,58121.87,412.56,18,0,0,147.11
48.0,56675.16,394.93,19,1,0,150.3
46.0,85997.57,1582.82,12,1,0,431.25
41.0,87880.91,688.46,13,1,0,376.8
48.0,60166.22,948.96,14,1,0,214.69
24.0,30320.3,218.47,12,1,0,125.29
39.0,64817.1,404.13,13,1,0,151.98
33.0,85588.14,477.78,9,1,0,289.34
45.0,115135.42,194.0,18,0,0,239.85
34.0,40051.05,422.27,11,1,0,114.77
30.0,59335.72,135.02,17,1,1,329.9
41.0,60264.91,77.38,12,1,0,86.46
46.0,103895.13,234.18,15,1,0,128.57
27.0,69126.46,672.17,12,1,1,361.35
34.0,47316.84,1239.58,17,1,0,216.21
22.0,83967.38,305.98,21,0,0,174.23
18.0,59884.04,514.76,12,1,0,333.83
37.0,39390.32,54.37,16,1,0,138.73
42.0,47680.67,1174.12,13,1,0,233.85
38.0,113351.05,420.36,12,1,0,259.34
18.0,79605.23,757.83,17,0,0,273.28
31.0,72694.0,791.01,14,1,0,159.85
18.0,63752.66,148.18,12,1,0,142.52
51.0,77303.72,376.63,12,0,0,216.42
22.0,77005.9,1615.47,15,0,0,346.23
50.0,77304.22,46.95,14,1,0,174.18
46.0,72871.13,574.51,20,0,0,178.53
24.0,91719.96,1638.57,16,1,0,411.33
21.0,70577.61,178.75,18,1,0,90.45
39.0,45551.53,988.25,15,1,0,196.03
25.0,54689.43,1356.46,14,1,0,241.13
36.0,20524.53,687.35,14,1,1,222.29
29.0,120670.43,131.55,19,1,0,243.55
18.0,91568.86,203.23,21,1,0,233.34
18.0,49248.24,18.23,21,1,0,124.97
38.0,62953.88,890.27,14,1,0,145.18
28.0,54078.09,947.27,17,0,0,215.6
28.0,108563.68,500.8,17,1,0,196.07
43.0,34503.07,217.34,12,1,0,134.3
49.0,72861.9,39.96,11,1,0,141.2
32.0,67286.8,699.3,14,1,0,285.84
31.0,90670.97,648.27,15,1,0,257.13
41.0,67399.77,1218.64,18,0,0,232.16
19.0,26044.78,655.65,14,1,0,199.65
38.0,63722.05,882.15,13,0,0,196.07
42.0,45695.94,685.12,14,1,0,226.64
43.0,71989.49,498.06,12,0,0,243.16
18.0,105854.43,278.41,14,1,0,243.28
26.0,26514.37,1161.99,15,0,0,122.43
24.0,49994.43,526.3,18,1,0,228.7
36.0,56182.68,254.04,15,1,0,182.79
41.0,60459.22,43.58,22,1,0,92.68
53.0,88503.14,171.74,10,1,0,236.41
29.0,65661.39,392.33,16,1,0,238.86
29.0,80395.07,161.23,18,1,0,196.51
49.0,54355.67,125.02,15,0,0,153.13
39.0,75748.11,374.75,15,1,0,260.57
50.0,89444.94,93.06,9,1,0,297.06
38.0,51692.51,805.75,17,1,0,193.98
21.0,89533.95,331.18,15,1,0,165.31
19.0,71309.32,426.5,16,1,0,138.14
18.0,96136.51,79.72,16,1,0,183.7
43.0,64964.5,196.21,15,1,0,122.81
49.0,79531.12,263.89,16,1,0,119.33
57.0,68984.84,825.68,21,1,0,320.93
45.0,67594.69,735.18,10,0,1,347.65
49.0,76473.26,126.14,18,1,0,153.37
28.0,83420.19,478.79,13,1,0,237.09
21.0,38760.88,139.5,13,1,0,26.15
45.0,105840.84,2221.83,10,1,0,521.73
40.0,23508.42,1519.57,8,1,0,135.49
36.0,52879.7,414.21,15,0,0,192.68
40.0,67643.27,600.16,11,0,0,131.38
39.0,80308.9,808.31,18,1,0,234.75
50.0,109404.31,638.27,9,1,0,376.77
51.0,23542.71,601.7,17,0,0,41.56
42.0,57307.65,1591.68,12,1,0,292.35
45.0,20000.0,453.74,11,1,1,179.69
41.0,70790.55,505.72,13,1,1,327.07
29.0,76792.09,946.13,15,1,0,271.71
44.0,109769.89,554.17,15,0,0,319.74
18.0,73015.87,660.13,13,0,0,205.5
48.0,96100.63,133.4,8,1,1,445.96
21.0,84595.93,232.02,17,0,0,127.86
38.0,59118.8,79.67,16,1,0,202.31
25.0,34775.98,352.37,11,0,0,142.26
42.0,76875.06,304.15,18,1,0,229.02
35.0,32697.45,2932.47,12,1,0,424.37
18.0,102380.18,472.36,18,1,0,293.78
40.0,65948.45,771.93,20,1,0,178.54
28.0,99879.44,203.24,13,1,0,229.77
46.0,57994.64,890.54,18,1,0,146.46
35.0,76721.27,477.37,15,0,1,302.97
40.0,75233.72,597.0,15,0,0,246.29
24.0,68873.9,174.38,15,1,0,205.54
28.0,59183.51,397.74,14,0,1,282.43
29.0,79811.4,502.61,18,0,0,136.13
45.0,46845.92,444.7,9,1,1,203.76
55.0,39764.12,1233.69,13,1,0,193.79
25.0,101070.67,1142.73,16,0,0,268.91
48.0,88179.2,1769.95,11,1,0,339.56
18.0,71647.29,550.45,19,1,0,210.4
21.0,111628.56,1786.24,16,1,0,490.57
23.0,63305.86,893.32,13,1,1,281.35
19.0,103067.58,157.93,14,0,0,187.48
18.0,74389.35,278.82,14,1,0,168.69
40.0,44381.23,136.16,14,0,0,141.25
32.0,116201.0,2.1,16,0,0,311.8
40.0,94767.77,104.16,18,1,0,209.63
43.0,66974.47,2.03,15,0,0,81.86
38.0,88179.28,636.19,16,1,0,196.32
43.0,59907.41,277.16,9,1,0,188.94
34.0,90728.73,187.4,13,0,1,385.11
21.0,20000.0,717.16,20,1,0,212.5
48.0,44504.97,893.35,10,0,0,149.22
28.0,94481.49,1850.47,21,1,1,507.01
24.0,63758.61,513.63,13,0,0,151.39
33.0,75188.56,309.51,14,1,0,158.4
24.0,36330.36,182.11,10,1,0,71.71
30.0,116196.67,125.72,23,1,0,232.25
39.0,99763.24,119.72,11,1,0,195.38
39.0,64982.87,263.13,20,1,0,290.22
24.0,59882.6,2400.98,20,1,1,432.15
29.0,95740.11,0.43,16,1,0,258.91
48.0,119561.76,109.83,14,1,0,239.13
41.0,93844.01,104.37,13,1,0,333.79
60.0,124295.07,631.37,11,1,0,356.68
49.0,46941.22,217.31,12,0,0,183.46
49.0,49515.33,305.56,18,0,0,114.03
18.0,40276.47,80.45,10,1,0,167.42
44.0,81044.02,259.59,20,1,0,214.79
34.0,74390.09,54.46,14,1,1,251.99
28.0,66201.22,380.76,12,1,0,142.48
37.0,90231.47,51.54,11,1,0,201.74
46.0,100808.22,781.54,19,1,0,275.61
41.0,31858.44,418.05,14,1,0,170.97
24.0,55075.7,643.62,20,1,0,172.9
44.0,90503.59,271.09,19,1,0,124.04
27.0,58306.53,240.22,15,1,0,192.94
38.0,50044.85,51.69,20,0,0,179.92
31.0,95463.44,371.02,14,0,0,166.73
32.0,37762.5,361.29,9,0,0,233.89
44.0,62460.5,315.65,17,1,1,320.18
23.0,78216.1,674.53,12,1,0,218.34
58.0,55654.5,893.4,9,1,0,176.79
18.0,89578.89,694.73,13,1,1,443.36
28.0,55778.08,77.66,13,1,1,154.2
39.0,105215.49,486.51,16,0,0,243.66
42.0,66856.34,41.87,11,0,0,100.14
34.0,86781.75,593.1,10,0,0,263.17
34.0,88650.6,240.5,16,0,0,292.61
40.0,54311.5,71.07,15,1,0,154.48
32.0,20000.0,990.44,7,0,0,225.95
52.0,79018.89,475.97,15,0,0,208.04
45.0,71807.21,219.04,17,1,0,186.38
45.0,83895.65,15.6,17,1,0,124.03
23.0,64336.81,385.35,15,1,0,182.36
34.0,59239.31,1283.44,13,1,1,313.24
31.0,120211.83,453.64,20,1,0,287.77
23.0,33191.15,1781.57,12,0,0,259.09
39.0,88348.76,73.35,17,1,0,184.31
29.0,55634.95,420.02,11,1,0,286.65
43.0,61605.53,800.05,10,1,0,321.59
22.0,62072.43,372.79,12,1,0,258.23
56.0,49914.14,47.74,14,1,0,216.36
24.0,84280.61,437.2,13,0,0,307.25
38.0,104766.09,473.04,10,1,1,409.17
45.0,81750.34,652.28,7,0,1,355.48
28.0,72584.55,716.09,11,1,0,256.55
45.0,45338.99,736.52,14,1,0,175.8
20.0,82920.63,544.5,15,0,0,188.29
52.0,123908.74,121.55,16,0,0,292.8
35.0,60482.63,258.96,15,1,0,88.55
28.0,60600.41,748.34,15,0,0,222.92
31.0,55972.77,1533.37,15,1,0,235.54
45.0,57764.64,41.12,18,1,0,129.59
28.0,20000.0,383.44,16,1,0,105.9
26.0,80125.88,187.36,13,1,0,185.35
32.0,48861.2,127.7,4,1,0,70.47
21.0,29743.42,352.42,11,1,0,63.33
57.0,88829.75,465.82,20,1,0,257.15
28.0,42949.56,4.91,12,1,0,84.52
45.0,61533.27,757.53,6,1,0,264.86
38.0,106661.06,857.07,19,0,1,436.92
23.0,34769.61,1683.55,15,1,0,248.0
35.0,31685.04,99.62,15,1,0,110.71
44.0,76732.65,451.38,10,0,0,194.86
33.0,98737.18,278.11,12,1,0,271.3
49.0,30641.46,203.85,17,1,0,76.69
47.0,80192.24,416.93,12,1,0,354.89
46.0,84524.99,762.51,20,1,0,198.6
29.0,20000.0,11.66,11,1,0,51.3
22.0,89962.53,1743.38,19,0,0,350.42
28.0,91915.15,830.05,17,1,0,215.24
37.0,62205.36,695.46,14,1,0,252.25
42.0,101308.66,714.37,16,1,0,270.62
18.0,98411.39,246.38,13,1,0,126.47
35.0,72577.95,696.4,13,0,0,273.55
37.0,58713.87,244.51,13,0,1,211.84
32.0,45679.3,1144.87,12,1,1,293.94
50.0,69060.91,97.53,20,0,0,191.72
40.0,84243.97,172.9,15,0,0,187.54
51.0,61895.58,400.74,16,1,0,163.22
32.0,20000.0,192.25,17,0,0,198.46
46.0,101717.85,276.03,13,0,0,147.35
55.0,74755.58,339.05,17,1,0,135.12
51.0,60509.39,970.2,16,1,1,254.07
22.0,91428.96,370.32,12,0,0,335.34
32.0,108115.96,225.07,20,1,0,216.51
31.0,20000.0,142.33,17,0,0,82.24
41.0,80856.59,262.7,14,1,0,186.28
43.0,34333.77,362.56,17,1,0,151.08
25.0,82477.76,685.44,11,1,0,260.86
36.0,73198.18,64.51,13,1,0,189.5
18.0,85893.16,125.26,8,1,0,282.67
52.0,57518.81,238.74,10,0,1,259.79
29.0,23169.0,223.45,9,1,0,63.93
36.0,58740.8,248.58,16,1,0,175.94
31.0,80171.19,788.78,17,1,0,376.15
49.0,95384.81,195.9,11,1,0,266.61
18.0,40704.22,348.48,12,0,0,149.85
35.0,95676.51,488.96,17,0,0,187.72
34.0,53803.19,132.1,12,1,0,183.04
30.0,79061.25,634.16,9,1,1,398.93
56.0,57252.65,396.05,6,1,0,207.75
24.0,74554.27,296.0,9,1,0,216.41
44.0,92296.94,829.8,21,0,0,417.2
39.0,39324.65,139.52,16,1,0,153.37
50.0,53002.35,1073.54,14,1,0,297.36
27.0,74624.06,411.68,12,1,0,219.76
26.0,130039.59,469.75,10,0,0,330.47
48.0,48420.26,1039.96,17,0,0,248.44
40.0,121003.35,850.73,22,0,0,326.45
18.0,120110.58,460.1,16,0,0,301.71
29.0,67567.22,699.56,13,0,0,252.25
40.0,62546.19,283.98,15,0,0,147.85
45.0,52698.37,396.35,12,0,0,182.05
27.0,68294.94,32.04,13,0,0,167.8
18.0,34832.01,47.08,9,1,0,154.72
41.0,68094.02,884.29,14,1,0,216.05
20.0,107422.01,30.76,14,1,0,139.92
18.0,54722.87,92.8,15,1,0,123.19
18.0,63981.89,794.41,12,0,0,253.27
45.0,27471.49,0.57,8,0,0,137.21
37.0,79351.55,165.92,16,1,0,158.65
32.0,76612.04,438.58,12,1,1,348.15
52.0,71592.56,452.49,12,0,0,271.19
43.0,64579.32,750.63,15,1,0,261.78
54.0,62681.05,352.54,11,1,0,149.08
18.0,82547.51,356.06,17,0,0,182.54
35.0,69279.58,646.06,16,1,0,242.92
18.0,77874.3,345.2,14,1,0,293.54
32.0,75374.57,468.87,14,1,0,220.34
32.0,98085.68,1140.28,18,1,0,315.93
43.0,86924.85,256.62,5,1,0,171.03
36.0,74821.55,243.17,14,1,1,272.29
42.0,107960.55,1.78,12,1,1,330.56
43.0,80506.71,475.22,17,1,0,225.9
61.0,102624.07,15.11,11,0,0,159.12
31.0,85173.57,350.74,17,1,0,204.99
24.0,23952.02,815.42,17,1,0,95.0
38.0,102620.87,399.17,15,1,1,433.31
25.0,73379.41,157.11,10,1,0,149.51
53.0,68701.13,771.28,17,1,0,201.91
32.0,77033.71,157.16,15,1,0,203.89
28.0,61375.42,660.31,19,0,0,178.1
29.0,75675.72,471.14,12,0,0,342.44
44.0,55203.1,93.16,12,1,0,192.25
33.0,101856.81,1177.64,15,1,0,342.34
27.0,67160.3,111.97,7,1,0,199.92
55.0,60435.4,2282.35,16,1,0,249.34
25.0,46876.85,3.67,16,0,0,173.71
35.0,76719.39,152.91,11,1,0,222.32
43.0,74677.68,111.48,12,0,0,182.85
18.0,79710.62,7.05,15,0,0,208.42
41.0,44318.7,659.07,19,1,0,200.94
22.0,29970.47,591.15,15,1,0,118.24
45.0,85639.78,785.95,15,1,1,389.59
23.0,107116.05,148.33,15,1,0,301.5
43.0,44341.16,293.79,19,0,0,152.81
48.0,109736.03,538.1,16,1,1,401.75
45.0,77097.78,289.7,15,1,0,218.0
38.0,69823.43,597.55,20,0,0,278.51
32.0,60061.28,502.52,16,1,0,227.57
28.0,35387.05,60.88,11,1,0,46.71
53.0,94693.21,759.44,17,1,0,310.66
27.0,50609.84,637.69,13,1,0,211.7
23.0,50504.83,533.32,14,1,0,234.55
43.0,94798.16,84.26,18,1,1,324.47
25.0,22925.41,155.98,17,1,0,58.98
24.0,31910.05,249.76,13,1,0,44.39
18.0,69546.64,164.2,21,1,0,128.78
29.0,77332.11,129.26,12,0,0,253.99
34.0,82118.37,818.3,11,1,0,283.96
38.0,62455.04,508.38,11,1,0,198.76
46.0,133259.24,416.75,14,0,0,394.97
41.0,64302.69,128.06,18,0,0,209.89
33.0,64230.35,1250.99,19,0,0,228.77
33.0,50075.33,106.09,17,1,0,186.81
41.0,73097.67,792.25,21,1,0,150.49
50.0,85374.03,1700.69,13,1,0,387.79
37.0,100089.45,649.31,10,0,0,312.18
29.0,32767.89,2470.94,16,1,1,443.7
23.0,63850.12,526.41,15,1,0,219.39
18.0,81167.59,122.61,24,1,1,274.04
43.0,84676.44,113.96,16,1,0,190.47
42.0,70163.72,196.2,13,1,0,318.61
42.0,83560.6,3.58,14,0,0,193.61
33.0,49775.9,572.38,13,0,0,210.64
52.0,108947.64,156.44,10,1,0,162.48
29.0,94815.7,844.2,18,0,0,246.68
46.0,36376.81,222.5,12,1,0,146.94
35.0,43122.42,326.92,13,1,1,125.57
28.0,43826.96,1686.14,14,1,0,305.74
42.0,86949.25,138.65,17,1,0,167.51
40.0,37881.81,638.73,15,1,0,107.94
39.0,61724.39,703.49,16,1,0,175.36
36.0,81367.61,124.87,13,0,0,275.6
35.0,68345.85,347.57,12,0,0,214.12
64.0,76472.19,215.55,13,1,1,235.12
49.0,43354.93,739.0,14,1,0,221.38
44.0,84871.36,487.07,8,1,0,293.94
36.0,54669.7,323.12,16,1,0,140.59
47.0,61884.51,755.62,14,1,0,269.29
41.0,75943.29,134.04,21,1,0,223.63
35.0,72576.96,700.44,18,1,0,271.76
31.0,70599.5,1002.63,12,1,0,233.77
34.0,51234.33,1054.42,12,1,0,174.96
18.0,62511.26,765.48,14,0,0,138.93
38.0,70054.59,262.14,12,0,0,159.55
29.0,35622.87,2003.39,7,1,0,289.19
54.0,58436.68,238.69,14,1,0,148.42
35.0,79692.0,508.92,14,0,1,329.49
21.0,38064.08,87.82,15,1,0,191.56
34.0,98914.54,1967.36,20,1,0,387.59
22.0,101740.33,608.67,13,1,0,285.91
41.0,38871.24,699.95,12,1,1,138.89
38.0,103940.49,34.02,22,1,0,328.68
46.0,66410.46,720.73,12,1,0,165.1
26.0,80462.86,745.21,12,1,1,331.31
35.0,57583.72,557.02,11,0,0,233.66
19.0,93076.12,172.59,20,1,0,225.72
43.0,80152.35,336.37,10,1,0,306.1
41.0,49646.17,58.51,16,1,0,159.14
41.0,40869.95,318.94,16,1,1,185.46
35.0,33492.44,139.74,15,1,0,153.16
40.0,74698.54,214.7,21,1,1,329.14
54.0,84311.79,88.73,17,1,0,160.49
32.0,86274.14,130.72,12,1,0,259.77
37.0,67050.47,39.83,20,0,0,136.97
22.0,41075.09,1262.25,21,0,0,211.2
25.0,52948.13,377.95,14,1,1,251.0
36.0,98808.72,252.71,14,1,0,225.85
48.0,57884.29,382.89,15,0,0,152.33
32.0,73585.44,494.82,15,1,0,265.89
32.0,43108.74,1274.75,18,0,0,151.25
30.0,78414.58,98.43,19,1,0,125.59
29.0,58557.89,175.17,8,1,0,202.37
39.0,96167.82,1860.48,16,1,0,392.74
18.0,89338.94,231.97,11,0,0,279.45
50.0,57607.35,11.41,16,1,0,152.25
27.0,66833.4,79.88,19,0,0,86.97
44.0,56222.09,13.35,13,0,0,140.92
20.0,34514.17,2298.76,17,1,0,341.63
43.0,48563.94,163.47,9,1,0,157.18
43.0,74955.43,1285.51,17,1,1,361.97
40.0,78131.49,2746.71,17,1,1,529.06
23.0,73713.7,457.95,17,0,0,181.22
38.0,62456.67,16.88,14,1,0,82.34
21.0,93326.67,42.56,19,1,0,129.77
32.0,71588.55,328.49,22,1,0,201.53
47.0,87581.35,260.58,22,0,0,163.65
45.0,25655.62,465.93,18,1,0,140.68
35.0,20000.0,288.88,12,0,0,65.13
23.0,77094.7,1359.63,23,0,0,228.5
43.0,34380.86,382.58,17,0,0,102.62
35.0,64688.71,591.64,20,1,1,387.83
18.0,62447.57,1134.02,16,1,0,251.52
44.0,109685.02,79.42,18,1,0,273.61
35.0,79999.91,130.51,9,1,0,213.49
49.0,74146.48,56.76,13,0,0,107.71
22.0,90924.78,75.2,13,1,0,285.82
18.0,79212.44,359.32,15,1,0,201.97
38.0,58558.08,193.7,10,1,1,177.84
38.0,96786.9,275.11,7,1,1,346.51
18.0,42256.25,2022.49,16,1,0,294.45
23.0,78081.18,85.22,18,1,1,320.11
68.0,31310.76,389.15,21,1,0,75.5
31.0,75098.6,52.05,18,1,0,300.42
44.0,74824.74,191.73,21,1,0,129.96
27.0,111911.37,374.89,17,1,0,307.91
18.0,30875.65,1465.27,18,1,1,182.96
33.0,54977.82,248.16,13,0,0,152.59
32.0,90567.06,33.55,19,0,0,214.85
30.0,78382.93,245.64,23,1,0,129.35
34.0,74507.63,78.76,14,1,1,349.04
38.0,46096.61,130.68,13,1,1,215.5
33.0,55229.54,481.29,11,0,0,170.71
20.0,101126.03,34.9,13,0,0,250.93
41.0,68712.27,312.49,20,1,1,234.8
18.0,79383.99,470.11,12,0,0,294.35
18.0,67120.29,273.97,15,1,1,328.02
44.0,40422.86,9.66,17,1,0,116.48
41.0,93345.26,2117.47,13,0,0,453.02
34.0,82580.81,228.73,12,1,0,140.18
18.0,127640.92,753.84,14,1,0,426.01
27.0,44610.47,197.0,11,0,0,131.95
32.0,90564.32,322.19,17,1,0,280.6
18.0,37211.4,245.89,15,0,1,222.22
26.0,73933.66,209.69,8,1,1,351.69
43.0,94412.66,11.05,15,1,0,157.54
52.0,20000.0,223.16,9,1,0,48.29
30.0,64876.69,1101.32,13,1,0,376.3
44.0,55919.76,586.23,9,0,1,197.88
18.0,52451.07,78.57,12,0,0,83.88
43.0,79630.32,447.21,13,1,1,325.82
25.0,98017.14,1113.88,17,1,0,325.67
39.0,66668.03,602.04,13,0,0,190.54
32.0,75137.16,80.49,11,0,0,217.13
51.0,72857.72,1011.84,12,0,0,318.0
25.0,70045.09,179.44,17,1,0,173.13
43.0,42766.43,302.64,14,1,1,183.37
32.0,97711.12,373.42,13,0,0,255.65
33.0,77379.88,950.25,10,0,1,353.25
33.0,79872.04,1341.25,11,1,0,236.96
